time,x,y,z,roll,pitch,yaw,ref_x,ref_y,ref_z,F,tau_x,tau_y,tau_z,dt,latency_us
33.471737,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002975,17867736.852000
33.474720,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002983,17866719.824000
33.477726,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003006,17865726.240000
33.480719,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002993,17864718.952000
33.483675,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002956,17863674.757000
33.486674,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002999,17862673.970000
33.489621,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002947,17861621.275000
33.492580,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002958,17860579.654000
33.495576,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002996,17859575.755000
33.498553,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002978,17858553.283000
33.501538,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002984,17857537.532000
33.504535,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002997,17856534.745000
33.507534,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002999,17855533.531000
33.510501,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002968,17854501.299000
33.513551,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003050,17853551.253000
33.516559,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003007,17852558.576000
33.519514,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002956,17851514.344000
33.522475,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002961,17850475.335000
33.525507,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003032,17849507.343000
33.528488,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002981,17848487.852000
33.531508,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003021,17847508.417000
33.534533,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003025,17846533.055000
33.537548,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003015,17845547.749000
33.540538,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002990,17844537.721000
33.543485,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002947,17843484.989000
33.546437,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002952,17842437.275000
33.549446,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003009,17841445.988000
33.554990,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.005544,17842990.282000
33.566121,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.011131,17850121.000000
33.573830,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.007709,17853829.874000
33.584412,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.010582,17860411.869000
33.594168,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.009756,17866168.101000
33.604647,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.010478,17872646.576000
33.613225,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.008578,17877224.916000
33.628801,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.015576,17888801.240000
33.642923,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.014121,17898922.541000
33.656032,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.013110,17908032.264000
33.670133,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.014101,17918133.195000
33.694169,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.024035,17938168.691000
33.713118,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.018949,17953117.562000
33.731552,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.018435,17967552.190000
33.754185,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.022633,17986185.368000
33.775367,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.021182,18003367.189000
33.791796,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.016428,18015795.590000
33.809466,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.017671,18029466.382000
33.828220,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.018754,18044220.141000
33.849372,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.021152,18061371.703000
33.868208,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.018837,18076208.481000
33.881506,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.013298,18085505.983000
33.894610,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.013104,18094610.281000
33.910113,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.015503,18106112.845000
33.923990,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.013877,18115989.793000
33.939105,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.015115,18127105.060000
33.947302,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.008197,18131301.806000
33.953942,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.006640,18133942.252000
33.956867,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002925,18132867.279000
33.959778,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002911,18131777.824000
33.962990,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003212,18130990.130000
33.965983,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002992,18129982.528000
33.968925,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002942,18128924.592000
33.971956,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003031,18127955.842000
33.974909,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002953,18126909.036000
33.978019,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003110,18126018.674000
33.980973,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002954,18124972.535000
33.983933,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002961,18123933.044000
33.987037,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003104,18123037.312000
33.990008,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002971,18122008.173000
33.993034,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003026,18121034.015000
33.995958,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002924,18119958.246000
33.998876,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002918,18118876.439000
34.001823,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002947,18117823.300000
34.004828,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003005,18116828.161000
34.007741,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002912,18115740.595000
34.010709,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002968,18114708.530000
34.013854,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003146,18113854.243000
34.016793,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.002938,18112792.659000
34.019835,-nan,-nan,nan,nan,nan,nan,3.000000,0.000000,3.000000,-nan,-nan,nan,nan,0.003042,18111834.797000
